frequency,Rmax,R_ratio,time
15.0,0.43727254935188564,0.809573803273723,20:06:26
15.0,0.44567911683956424,0.5889678007280572,20:06:28
15.0,0.3916475321575351,0.8132213124709352,20:06:30
10.0,0.2891729093443401,0.7964154359875235,20:06:32
6.0,0.2543368082155579,0.9121982858573844,20:06:34
15.0,0.2736872967246251,0.9847413654067717,20:06:36
7.5,0.3117651444796269,0.9677657515220338,20:06:38
12.0,0.2742132314874419,0.9343452274988753,20:06:40
12.0,0.3080920983906921,0.9715741670478795,20:06:42
15.0,0.34892817019988515,0.5857460181380797,20:06:44
15.0,0.33853916177765847,0.787176926024122,20:06:46
15.0,0.3830704316014365,0.5799749979731335,20:06:48
15.0,0.2951515842895101,0.7579435096336541,20:06:50
15.0,0.436264990651245,0.5941766727415393,20:06:52
20.0,0.2804215164666449,0.8628170723462352,20:06:54
15.0,0.257231061800555,0.8219220393785708,20:06:56
15.0,0.44383324460646045,0.5282942713991562,20:06:58
15.0,0.29755193368705807,0.9048129158189244,20:07:01
15.0,0.5159387278078423,0.5398398947245169,20:07:03
15.0,0.3612461851181514,0.7759209282046774,20:07:05
8.571428571428571,0.33456633648220835,0.7407574838271207,20:07:07
15.0,0.26741030611001604,0.9707483722143853,20:07:09
20.0,0.2406747976303178,0.8491640206307036,20:07:11
6.0,0.32685552600659407,0.5559965954265967,20:07:13
8.571428571428571,0.3486291917939056,0.6769859295260999,20:07:15
10.0,0.2681689427844786,0.6358260746300668,20:07:17
6.666666666666667,0.41281086133173284,0.7274618782442529,20:07:19
8.571428571428571,0.26266831343031377,0.945491397414885,20:07:21
6.0,0.3764877812319201,0.6633527349224302,20:07:23
20.0,0.30166081537119027,0.8364287109983319,20:07:25
10.0,0.27731910644632407,0.8900429549065034,20:07:27
8.571428571428571,0.3075965651233221,0.9158735575478809,20:07:29
10.0,0.3142786666547149,0.7197913129372844,20:07:31
15.0,0.4472807898571804,0.5643069763896085,20:07:33
8.571428571428571,0.279667916268703,0.990878502108879,20:07:35
15.0,0.2593105607538672,0.9643025355590664,20:07:37
15.0,0.3573970645422743,0.6958151671080527,20:07:39
6.666666666666667,0.27484595557322633,0.9538161739538428,20:07:41
6.0,0.27053810772210896,0.8103378585176979,20:07:43
15.0,0.3482257796052281,0.8544107338741972,20:07:45
15.0,0.26568204837355514,0.8667379805294013,20:07:47
15.0,0.47139471262131044,0.41604314692329825,20:07:49
15.0,0.3524557943907313,0.8619265438036208,20:07:51
20.0,0.2922417971050249,0.925728549082332,20:07:53
7.5,0.2727993839624167,0.8553678256415194,20:07:55
12.0,0.270663550066118,0.7361349009926992,20:07:57
6.0,0.24492324868013235,0.8562883612027087,20:07:59
6.0,0.24979064385398167,0.9558548670171458,20:08:01
6.666666666666667,0.2652681320273295,0.832282182592454,20:08:03
15.0,0.28122182761683395,0.9360881634180063,20:08:05
8.571428571428571,0.2088366624637798,0.839340772566618,20:08:07
15.0,0.30412595604851833,0.7600583507192551,20:08:09
8.571428571428571,0.21837506023283054,0.9834841055013529,20:08:11
10.0,0.25264288305252064,0.8358580163357358,20:08:13
15.0,0.45408934516710775,0.6829467234511921,20:08:15
15.0,0.33309948217695895,0.8894053733665724,20:08:17
15.0,0.42455194384943895,0.6747035073001784,20:08:19
15.0,0.3193897535303315,0.8460443330767812,20:08:21
15.0,0.27447895718758986,0.8677322744146203,20:08:23
15.0,0.4316026109610047,0.5957975789925101,20:08:25
20.0,0.2973136396420028,0.913920174348903,20:08:27
15.0,0.36220858423670854,0.8131709066337879,20:08:29
15.0,0.3246898976849715,0.6429545211240442,20:08:31
15.0,0.3473524882663604,0.7092999398590165,20:08:33
15.0,0.428887629751381,0.536092033140522,20:08:35
15.0,0.3659606254612561,0.7317092613567571,20:08:37
20.0,0.3459554620011805,0.8990298930758998,20:08:39
15.0,0.4416802989111413,0.49610134973499553,20:08:41
15.0,0.3237901551059048,0.9826731127917382,20:08:43
6.666666666666667,0.28178668378883215,0.894037668720124,20:08:45
8.571428571428571,0.21851505330051912,0.9736858553876793,20:08:47
6.0,0.21173239667348265,0.9993413653601172,20:08:49
6.666666666666667,0.3276544534521065,0.9936904621518375,20:08:51
7.5,0.3269327293054198,0.7228030308193285,20:08:53
6.666666666666667,0.27633433158413934,0.6611021747088627,20:08:55
