ch1,ch2,ch3,ch4,f
2.4074081157251657e+82,3.6072406664704912e+84,8.188070778857615e+83,3.930709336451687e+82,0.952
2.3775692732736813e+82,3.562568657161217e+84,8.086594963184242e+83,3.882024674644573e+82,0.958
2.3482775343811677e+82,3.518714881839243e+84,7.986979173907139e+83,3.834231735863392e+82,0.964
2.319519742663553e+82,3.475659616627472e+84,7.889178529765103e+83,3.787309043204737e+82,0.97
2.291283126519824e+82,3.433383726995537e+84,7.79314949207953e+83,3.74123575519488e+82,0.977
2.2635552856964872e+82,3.3918686470505226e+84,7.698849816853732e+83,3.695991643660294e+82,0.983
2.2363241785249778e+82,3.35109635941827e+84,7.606238508773045e+83,3.651557072568657e+82,0.989
2.2095781097775322e+82,3.3110493757529935e+84,7.515275777049539e+83,3.607912977759237e+82,0.995
2.183305719092479e+82,3.2717107179144443e+84,7.425922993045524e+83,3.565040847492927e+82,1.001
2.1574959699247664e+82,3.2330638998458866e+84,7.338142649605646e+83,3.5229227037667696e+82,1.007
2.132138138981085e+82,3.1950929101750234e+84,7.251898322027396e+83,3.481541084352574e+82,1.013
2.107221806101625e+82,3.157782195546558e+84,7.167154630603322e+83,3.440879025532512e+82,1.019
2.0827368445525307e+82,3.12111664468136e+84,7.083877204672819e+83,3.400920045513485e+82,1.025
2.0586734116954716e+82,3.0850815731450447e+84,7.002032648126221e+83,3.3616481285059705e+82,1.031
2.035021940003632e+82,3.0496627087990695e+84,6.921588506307623e+83,3.3230477094512787e+82,1.038
2.0117731283973204e+82,3.0148461779005367e+84,6.842513234264179e+83,3.285103659374742e+82,1.044
1.988917933876809e+82,2.980618491812645e+84,6.764776166289252e+83,3.247801271332717e+82,1.05
1.96644756343452e+82,2.9469665342861054e+84,6.688347486704e+83,3.211126246911182e+82,1.056
1.944353466232698e+82,2.9138775492719544e+84,6.613198201818687e+83,3.1750646832250845e+82,1.062
1.9226273260355898e+82,2.881339129227999e+84,6.53930011301135e+83,3.139603060363003e+82,1.068
1.9012610538868226e+82,2.849339203883599e+84,6.466625790859651e+83,3.104728229222099e+82,1.074
1.880246781023103e+82,2.8178660294303647e+84,6.395148550261484e+83,3.070427399684176e+82,1.08
1.859576852015064e+82,2.786908178109035e+84,6.324842426482627e+83,3.0366881290942384e+82,1.086
1.8392438181254527e+82,2.7564545281652534e+84,6.255682152074331e+83,3.003498311016639e+82,1.093
1.8192404308743996e+82,2.7264942541492104e+84,6.187643134610005e+83,2.970846164258602e+82,1.099
1.7995596358015894e+82,2.6970168175367107e+84,6.120701435196674e+83,2.9387202221647686e+82,1.105
1.7801945664157396e+82,2.668011957652773e+84,6.054833747723061e+83,2.9071093221975616e+82,1.111
1.7611385383229662e+82,2.639469682883654e+84,5.990017378811145e+83,2.876002595825437e+82,1.117
1.742385043527019e+82,2.6113802621694727e+84,5.926230228441892e+83,2.8453894587444718e+82,1.123
1.7239277448960427e+82,2.5837342167768454e+84,5.863450771228513e+83,2.8152596014580068e+82,1.129
1.70576047079201e+82,2.556522312358024e+84,5.801658038313399e+83,2.7856029802354223e+82,1.135
1.687877209860488e+82,2.5297355513086967e+84,5.740831599867653e+83,2.7564098084652126e+82,1.141
1.6702721059796695e+82,2.503365165439347e+84,5.680951548176068e+83,2.7276705484102625e+82,1.147
1.6529394533686104e+82,2.4774026089738227e+84,5.621998481295276e+83,2.6993759033654755e+82,1.154
1.635873691855367e+82,2.4518395518833194e+84,5.563953487278466e+83,2.6715168102099656e+82,1.16
1.6190694023060466e+82,2.42666787355473e+84,5.506798128965543e+83,2.644084432338626e+82,1.166
1.6025213022156793e+82,2.4018796567807323e+84,5.450514429342484e+83,2.617070152951038e+82,1.172
1.586224241461265e+82,2.377467182046979e+84,5.395084857476105e+83,2.590465568670117e+82,1.178
1.5701731982164942e+82,2.353422922081372e+84,5.340492315030587e+83,2.56426248345873e+82,1.184
1.5543632750264457e+82,2.329739536623411e+84,5.286720123368836e+83,2.538452902800219e+82,1.19
1.5387896950394235e+82,2.3064098673691824e+84,5.233752011235526e+83,2.5130290281084027e+82,1.196
1.523447798391903e+82,2.2834269330497506e+84,5.181572103010076e+83,2.4879832513343373e+82,1.202
1.5083330387415954e+82,2.260783924607245e+84,5.130164907507547e+83,2.4633081497404955e+82,1.208
1.4934409799427756e+82,2.238474200442241e+84,5.079515307295445e+83,2.4389964808178033e+82,1.215
1.4787672928573707e+82,2.2164912817167752e+84,5.029608548485048e+83,2.4150411773266125e+82,1.221
1.464307752294647e+82,2.194828847707886e+84,4.980430230949313e+83,2.391435342448531e+82,1.227
1.450058234071823e+82,2.1734807312155702e+84,4.931966298915468e+83,2.3681722450416672e+82,1.233
1.4360147121873016e+82,2.1524409140357172e+84,4.884203031880257e+83,2.3452453149966148e+82,1.239
1.4221732560977111e+82,2.1317035225126258e+84,4.837127035798613e+83,2.3226481386942536e+82,1.245
1.408530028089509e+82,2.1112628231870397e+84,4.790725234502084e+83,2.300374454568783e+82,1.251
1.3950812807356973e+82,2.091113218555018e+84,4.7449848613106203e+83,2.2784181487804615e+82,1.257
1.3818233544283369e+82,2.071249242950787e+84,4.6998934508092846e+83,2.2567732510024516e+82,1.263
1.3687526749782247e+82,2.0516655585637503e+84,4.65543883076953e+83,2.235433930325211e+82,1.27
1.3558657512742048e+82,2.0323569515968436e+84,4.611609114202025e+83,2.2143944912804992e+82,1.276
1.3431591729963827e+82,2.0133183285705458e+84,4.568392691534671e+83,2.1936493699857498e+82,1.282
1.3306296083795485e+82,1.9945447127746107e+84,4.525778222915385e+83,2.1731931304084293e+82,1.288
1.3182738020254984e+82,1.9760312408677343e+84,4.4837546306446993e+83,2.1530204607495647e+82,1.294
1.3060885727651788e+82,1.9577731596239082e+84,4.4423110917482487e+83,2.1331261699455997e+82,1.3
1.2940708115734436e+82,1.9397658228228794e+84,4.40143703070404e+83,2.1135051842881893e+82,1.306
1.2822174795405152e+82,1.9220046882807316e+84,4.361122112343434e+83,2.0941525441621214e+82,1.312
1.2705256059046512e+82,1.9044853150150398e+84,4.3213562349478136e+83,2.075063400901977e+82,1.318
1.2589922861502538e+82,1.8872033605373913e+84,4.282129523564133e+83,2.0562330137680728e+82,1.324
1.2476146801745841e+82,1.8701545782644498e+84,4.2434323235616456e+83,2.037656747041648e+82,1.331
1.2363900105247793e+82,1.8533348150373195e+84,4.205255194448377e+83,2.0193300672379137e+82,1.337
1.2253155607051887e+82,1.8367400087380944e+84,4.167588903959867e+83,2.0012485404338878e+82,1.343
1.2143886735535044e+82,1.8203661859921475e+84,4.130424422424152e+83,1.9834078297058986e+82,1.349
1.2036067496829123e+82,1.8042094599451236e+84,4.093752917397321e+83,1.965803692669829e+82,1.355
1.1929672459867344e+82,1.7882660281046495e+84,4.057565748553832e+83,1.9484319791156778e+82,1.361
1.1824676742016758e+82,1.7725321702383077e+84,4.021854462806814e+83,1.9312886287273558e+82,1.367
1.1721055995258423e+82,1.757004246321351e+84,3.986610789626805e+83,1.9143696688786043e+82,1.373
1.1618786392879184e+82,1.7416786945296898e+84,3.9518266365236173e+83,1.8976712124967216e+82,1.379
1.1517844616641566e+82,1.7265520292756842e+84,3.917494084656107e+83,1.8811894559870362e+82,1.385
1.1418207844400711e+82,1.711620839286139e+84,3.8836053845382907e+83,1.864920677212488e+82,1.392
1.1319853738137633e+82,1.6968817857233672e+84,3.85015295181693e+83,1.8488612335240354e+82,1.398
1.1222760432377705e+82,1.6823316003513275e+84,3.817129363104766e+83,1.833007559838519e+82,1.404
1.1126906522962432e+82,1.6679670837494533e+84,3.7845273518633983e+83,1.8173561667610435e+82,1.41
1.1032271056141587e+82,1.6537851035769078e+84,3.752339804339406e+83,1.8019036387490054e+82,1.416
1.093883351795299e+82,1.6397825928896405e+84,3.7205597555653265e+83,1.786646632314518e+82,1.422
1.0846573823859492e+82,1.6259565485117644e+84,3.689180385442751e+83,1.77158187426179e+82,1.428
1.0755472308615548e+82,1.6123040294616174e+84,3.6581950149275026e+83,1.7567061599559417e+82,1.434
1.066550971634078e+82,1.5988221554314445e+84,3.6275971023366113e+83,1.7420163516200995e+82,1.44
1.0576667190783233e+82,1.5855081053182364e+84,3.597380239793736e+83,1.727509376658585e+82,1.447
1.0488926265760254e+82,1.572359115801991e+84,3.5675381498247834e+83,1.7131822260052466e+82,1.453
1.0402268855770345e+82,1.55937247996678e+84,3.538064682109042e+83,1.6990319524976747e+82,1.459
1.031667724677305e+82,1.5465455459595033e+84,3.508953810384678e+83,1.685055669279551e+82,1.465
1.0232134087137683e+82,1.5338757156813627e+84,3.480199629501269e+83,1.6712505482348158e+82,1.471
1.0148622378763676e+82,1.5213604435076146e+84,3.4517963526072535e+83,1.657613818458251e+82,1.477
1.0066125468376863e+82,1.508997235032218e+84,3.423738308456873e+83,1.6441427647674334e+82,1.483
9.984627039007175e+81,1.4967836458352635e+84,3.3960199388198494e+83,1.6308347262607935e+82,1.489
9.904111101653437e+81,1.4847172802724781e+84,3.3686357959771537e+83,1.617687094925728e+82,1.495
9.824561987141812e+81,1.4727957902874552e+84,3.3415805402879277e+83,1.604697314299532e+82,1.501
9.745964338184741e+81,1.4610168742484094e+84,3.31484893781493e+83,1.5918628781844656e+82,1.508
9.668303101647615e+81,1.4493782758120655e+84,3.288435857998619e+83,1.5791813294167445e+82,1.514
9.591563521030638e+81,1.4378777828177364e+84,3.2623362713725535e+83,1.5666502586878303e+82,1.52
9.515731129172893e+81,1.4265132262146925e+84,3.236545247314937e+83,1.554267303415114e+82,1.526
9.440791741184574e+81,1.415282479025574e+84,3.211057951832777e+83,1.542030146658249e+82,1.532
9.366731447611056e+81,1.404183455347955e+84,3.185869645376347e+83,1.5299365160767656e+82,1.538
9.293536607829985e+81,1.3932141093952655e+84,3.160975680682695e+83,1.5179841829245532e+82,1.544
9.221193843678326e+81,1.3823724345772366e+84,3.13637150064813e+83,1.50617096107693e+82,1.55
9.149690033303075e+81,1.371656462618896e+84,3.112052636230887e+83,1.494494706086684e+82,1.556
9.079012305225373e+81,1.3610642627159829e+84,3.088014704386898e+83,1.4829533142661668e+82,1.562
9.009148032605103e+81,1.3505939407236566e+84,3.064253406043206e+83,1.4715447217934202e+82,1.569
